Date,Close,High,Low,Open,Volume
2019-04-25,48.96012878417969,49.55161802291001,48.921967248962424,49.329810923117755,74172800
2019-04-26,48.72639465332031,48.89334681703382,48.206453755716254,48.86949494823866,74596400
2019-04-29,48.800331115722656,49.12469688428121,48.62145301481061,48.750243646182206,88818800
2019-04-30,47.86061477661133,48.51172991614274,47.48854898259337,48.430639399863665,186139600
2019-05-01,50.20988464355469,51.352317692477015,49.90221231353754,50.05724216362862,259309200
2019-05-02,49.88312530517578,50.71788955888418,49.639853771521906,50.04769369747791,127985200
2019-05-03,50.50325393676758,50.52471843691336,50.140726608516964,50.298140221488424,83569600
2019-05-06,49.72333908081055,49.809200711588794,48.53558955444818,48.72400621236716,129772400
2019-05-07,48.382938385009766,49.47051642035154,47.89877538804212,49.1032217341043,155054800
2019-05-08,48.392486572265625,48.97443723236416,48.11820827819037,48.153982442014374,105358000
2019-05-09,47.87255096435547,48.10151289928511,46.90422474446259,47.79622789318936,139634400
2019-05-10,47.20934295654297,47.60918188331269,46.15349214662306,47.26680569139999,164834800
2019-05-13,44.46556854248047,45.36579626358833,43.77842680351272,44.94202086357993,229722400
2019-05-14,45.16946029663086,45.418458147446515,44.39133698954681,44.63075954557267,146118800
2019-05-15,45.710567474365234,45.909288693023,44.53739806425962,44.59725372096499,106178800
2019-05-16,45.50944137573242,46.08166115721115,45.212556081366245,45.46873997827308,132125600
2019-05-17,45.2508659362793,45.7057673600336,44.71455806184704,44.75525946053676,131516400
2019-05-20,43.835880279541016,44.13755507522487,43.1631033991647,43.93883389096766,154449200
2019-05-21,44.6762580871582,45.011448261831,44.2213529606178,44.345853734052945,113459200
2019-05-22,43.761661529541016,44.46317163112691,43.70659535573083,44.21177717624734,118994400
2019-05-23,43.01466751098633,43.22535692609775,42.571734215795686,43.048186530660814,146118800
2019-05-24,42.849464416503906,43.608433644945144,42.76566504244201,43.143953201217286,94858800
2019-05-28,42.67229080200195,43.23732830832482,42.595677466437365,42.83749298760257,111792800
2019-05-29,42.46879577636719,42.94045874410985,42.13839131179818,42.2389483981235,113924800
2019-05-30,42.689048767089844,42.91171002345526,42.29878877414538,42.60524939880032,84873600
2019-05-31,41.91572189331055,42.61483553961218,41.896567644374954,42.193449369628034,108174400
2019-06-03,41.491939544677734,42.59807084717863,40.766489319881806,42.042612284986966,161584400
2019-06-04,43.0098762512207,43.05536713031265,41.78403369307506,42.00430204941067,123872000
2019-06-05,43.704200744628906,44.290789049992995,43.36901055867717,44.12079739285381,119093600
2019-06-06,44.345855712890625,44.4057113648459,43.61082655329625,43.8334914782854,90105200
2019-06-07,45.52620315551758,45.9499821546274,44.47753471563899,44.65470509073558,122737600
2019-06-10,46.10800552368164,46.77599298149099,45.87815821635535,45.92364909565006,104883600
2019-06-11,46.64191818237305,46.92683167348995,46.35221886941992,46.65389004356182,107731600
2019-06-12,46.493473052978516,46.91964496831461,46.3019342514873,46.43601031654152,73012800
2019-06-13,46.4838981628418,47.11597370565027,46.352218650285145,46.61558132869754,86698400
2019-06-14,46.14632034301758,46.34982739236637,45.56212852455843,45.86140682062975,75046000
2019-06-17,46.421653747558594,46.677837716141795,46.00984653024875,46.184624027838574,58676400
2019-06-18,47.51341247558594,47.95394916644094,46.73768561849317,46.93879971823583,106204000
2019-06-19,47.37454605102539,47.85578778829949,47.240469987030195,47.80790034833085,84496800
2019-06-20,47.75523376464844,48.03056829541135,47.41285754434342,47.97310555578911,86056000
2019-06-21,47.592411041259766,48.088017440483156,47.44157367570518,47.597200514865705,191202400
2019-06-24,47.54454040527344,47.92282855213777,47.446376262360126,47.53496145541416,72881600
2019-06-25,46.82387924194336,47.7073455597451,46.75683755347193,47.508624365019834,84281200
2019-06-26,47.836631774902344,48.12154522701095,47.250047189954486,47.35060423423424,104270000
2019-06-27,47.8222770690918,48.2604209170684,47.78157566069608,47.95395659195468,83598800
2019-06-28,47.38652801513672,47.76481622109825,47.178231489393795,47.568487904600694,124442400
2019-07-01,48.255638122558594,48.959541331408985,48.04015553537792,48.643501664863955,109012000
2019-07-02,48.538150787353516,48.633922035339324,48.21014293958858,48.22211480224925,67740800
2019-07-03,48.940391540527344,48.94757392875798,48.52858423323654,48.669842739506,45448000
2019-07-05,48.897274017333984,49.100784678008225,48.578841537594826,48.68658462459811,69062000
2019-07-08,47.889305114746094,48.21970578842082,47.50383461771007,48.07844734407372,101354400
2019-07-09,48.181396484375,48.2460379441199,47.59959777358294,47.692972424290524,82312000
2019-07-10,48.65785217285156,48.77756346841761,48.25801688405682,48.32745148133247,71588400
2019-07-11,48.30350875854492,48.93558426605638,48.29393346215335,48.677007423897294,80767200
2019-07-12,48.67462158203125,48.842216692964875,48.41125522677883,48.4711108844908,70380800
2019-07-15,49.131919860839844,49.289936021261454,48.84221686901794,48.86376402908005,67789600
2019-07-16,48.96192169189453,49.34739222396268,48.72249909193417,48.98346884909922,67467200
2019-07-17,48.686588287353516,49.103181282791674,48.66743404051857,48.854183380535474,56430000
2019-07-18,49.239646911621094,49.29232016959373,48.770377064219026,48.842204566299756,74162400
2019-07-19,48.50462341308594,49.44076665116611,48.44955723828679,49.27077499857013,83717200
2019-07-22,49.6131591796875,49.615552090872,48.74884331314436,48.758418611181895,89111600
2019-07-23,50.00101089477539,50.01777222901384,49.629905163895735,49.9100327983194,73420800
2019-07-24,49.96031188964844,50.07523371101221,49.60117800125017,49.720889297382925,59966400
2019-07-25,49.56527328491211,50.096791809335336,49.495838677205825,50.01299242853102,55638400
2019-07-26,49.73764419555664,50.214092754393484,49.593989197469114,49.67539199151281,70475600
2019-07-29,50.202125549316406,50.4319728369032,49.90524388391939,49.910033358512514,86693600
2019-07-30,49.986656188964844,50.31706058603145,49.634704632080684,49.981866713461145,135742800
2019-07-31,51.00658416748047,53.00097467114659,50.58999122184964,51.815833646333566,277125600
2019-08-01,49.90285110473633,52.20130954173058,49.49822997674807,51.21249302793154,216071600
2019-08-02,48.84700393676758,49.42400967424095,48.274784021316925,49.20853077764251,163448400
2019-08-05,46.28997039794922,47.561303978461524,46.108010514374186,47.40328781920137,209572000
2019-08-06,47.16625213623047,47.422436071467594,46.45755963373709,47.00104995792599,143299200
2019-08-07,47.654666900634766,47.779167660416284,46.40488444167236,46.78556545258096,133457600
2019-08-08,48.70573806762695,48.72968178909559,47.73847236505692,47.93240408773638,108038000
2019-08-09,48.30438995361328,48.72977548121816,47.89582211277538,48.378892379334594,98478800
2019-08-12,48.181819915771484,48.5591433982837,47.86217750716622,47.97513398491319,89927600
2019-08-13,50.22223663330078,50.98408951762822,48.181814264515985,48.31159574878954,188874000
2019-08-14,48.72736358642578,49.61419017383491,48.68890954638256,48.82590068884438,146189600
2019-08-15,48.4846305847168,49.30175878721862,47.98714105517574,48.89800235789184,108909600
2019-08-16,49.62861633300781,49.787236519570556,48.98933158147647,49.0950783725183,110481600
2019-08-19,50.55390167236328,51.125890062869516,50.47699357474702,50.61878875414958,97654400
2019-08-20,50.556304931640625,51.27489985948379,50.546693252789694,50.68127875978292,107537200
2019-08-21,51.10425567626953,51.34698995795277,50.85431171958834,51.18837344081834,86141600
2019-08-22,51.060997009277344,51.536853889289645,50.65002720346251,51.23643854407338,89014800
2019-08-23,48.700950622558594,50.96247907245404,48.30680568801032,50.33280577826065,187272000
2019-08-26,49.626220703125,49.79445258903161,49.28254358810572,49.474810172219016,104174400
2019-08-27,49.06623840332031,50.12129694945658,48.91482789577303,49.95546709208185,103493200
2019-08-28,49.39549255371094,49.441156273048314,48.864360275642376,49.05181915815829,63755200
2019-08-29,50.231842041015625,50.30634811863267,49.66706345619883,50.10927391421569,83962000
2019-08-30,50.16695785522461,50.577923970977196,49.79684411690572,50.508229228326634,84573600
2019-09-03,49.43635177612305,49.743976816789676,49.08066101044846,49.61179332263298,80092000
2019-09-04,50.275108337402344,50.344803082405896,49.82568816430708,50.082841787242316,76752400
2019-09-05,51.2580680847168,51.42389794369397,50.83267892479877,50.950443061493466,95654800
2019-09-06,51.25326156616211,51.53204789572798,51.07301235316033,51.44312612414458,77449200
2019-09-09,51.471961975097656,52.0175172563899,50.72693413624486,51.63298415640306,109237600
2019-09-10,52.07999801635742,52.099225036483446,50.88074243182706,51.39745530418963,127111600
2019-09-11,53.73589324951172,53.76473561660298,52.32754595134343,52.4092617130592,177158400
2019-09-12,53.6157341003418,54.41604113184608,53.560458695911414,54.02670396356076,128906800
2019-09-13,52.57268142700195,53.06295761966519,52.156907647555165,52.87309674944196,159053200
2019-09-16,52.84907150268555,52.90435057226379,52.28669479868519,52.32755084977788,84632400
2019-09-17,53.04133987426758,53.070182245036186,52.661614385904336,52.86349631256455,73274800
2019-09-18,53.538822174072266,53.55804919622197,52.73851525459077,53.12785236837871,101360000
2019-09-19,53.10382080078125,53.77674823327691,52.962021972267294,53.356166754377384,88242400
2019-09-20,52.32754898071289,53.48835439269536,52.26506390489358,53.20476404800031,221652400
2019-09-23,52.56547927856445,52.83465027251121,52.30832196549194,52.620754678997145,76662000
2019-09-24,52.31553268432617,53.471534114069954,52.1977722057156,53.120647346665386,124763200
2019-09-25,53.120635986328125,53.23359243520831,52.18574369701998,52.52461304366053,87613600
2019-09-26,52.8466682434082,53.09901788679732,52.591916597251874,52.87310494256668,75334000
2019-09-27,52.58949661254883,53.10380740171732,52.21938295088321,53.00286464513321,101408000
2019-09-30,53.82722854614258,53.9738314040598,53.06296988230488,53.08940658347618,103909600
2019-10-01,53.97622299194336,54.84863029507966,53.882493554454456,54.09158512052922,139223200
2019-10-02,52.6231689453125,53.73350314390421,52.37562326993685,53.608529304650745,138449200
2019-10-03,53.070167541503906,53.103813908761936,51.7026764951259,52.495769961519244,114426000
2019-10-04,54.55783462524414,54.67319677071832,53.807999015561506,54.228580544588866,138478800
2019-10-07,54.56985092163086,55.259603442439,54.276645225102136,54.37999002003267,122306000
2019-10-08,53.930564880371094,54.81018194958028,53.91374352685756,54.271839962271294,111820000
2019-10-09,54.56264114379883,54.745292369499005,54.22857939735441,54.56264114379883,74770400
2019-10-10,55.298038482666016,55.382156224807886,54.62751321621163,54.778920018017,113013600
2019-10-11,56.768898010253906,57.11257146209531,55.83159977697895,55.985412312624774,166795600
2019-10-14,56.68718338012695,57.230336772576095,56.39878532836628,56.45406073538519,96427600
2019-10-15,56.55499267578125,57.114963649042345,56.44924588810258,56.812146302927566,87360000
2019-10-16,56.32667541503906,56.53576699278494,56.04548708687691,56.08634313450599,73903200
2019-10-17,56.54537582397461,56.754463724015515,56.12239235171388,56.49971210622329,67585200
2019-10-18,56.816951751708984,57.098140062206895,56.307444855303956,56.37954526837045,97433600
2019-10-21,57.80231857299805,57.91768071421455,57.03566163738293,57.083727362633255,87247200
2019-10-22,57.670143127441406,58.20848515863878,57.58842735440891,57.95854116803715,82293600
2019-10-23,58.44399642944336,58.45841944527722,57.97294725988833,58.18444081930115,75828800
2019-10-24,58.54013442993164,58.833340091019444,58.1147452876683,58.763641679499884,69275200
2019-10-25,59.26112747192383,59.297175843055165,58.37189886795237,58.43919160551697,73477200
2019-10-28,59.85475158691406,59.902817306683154,59.29477696701474,59.46300881979624,96572800
2019-10-29,58.47043991088867,60.02298808307294,58.29740403976976,59.835529194446124,142839600
2019-10-30,58.46323776245117,58.95351773981032,57.97055944930138,58.82373623578815,124522000
2019-10-31,59.785057067871094,59.883594183478614,57.021235828674115,59.41975464010306,139162000
2019-11-01,61.481815338134766,61.50824837261629,59.881201220466636,59.972525007605014,151125200
2019-11-04,61.885562896728516,61.969680662683295,61.37605963006652,61.84470318148446,103272000
2019-11-05,61.79663848876953,62.0513901112309,61.60196993451809,61.777407799701365,79897600
2019-11-06,61.82306671142578,61.883149774964124,61.37364656965626,61.71011025859934,75864400
2019-11-07,62.536590576171875,62.758363326737026,62.218397769161385,62.3702628523427,94940400
2019-11-08,62.707759857177734,62.78007307860579,61.914690532407235,62.358228788720716,69986400
2019-11-11,63.20431137084961,63.26939325068321,62.25937720712118,62.26419563498271,81821200
2019-11-12,63.146453857421875,63.34653263881731,62.89576319221143,63.04762091279184,87388800
2019-11-13,63.751529693603516,63.82625581932823,62.93194784746093,62.94641049396367,102734400
2019-11-14,63.31038284301758,63.85034108012296,63.18021171215137,63.577949069175574,89182800
2019-11-15,64.06246185302734,64.06728028085237,63.39956388635737,63.5610658168469,100206400
2019-11-18,64.3854751586914,64.4650196804653,63.69365188987565,64.07210078681992,86703200
2019-11-19,64.19023895263672,64.60243902243361,63.973291934658384,64.57833216346258,76167200
2019-11-20,63.442955017089844,64.13959672655233,62.77041280435066,64.00943296128311,106234400
2019-11-21,63.15850067138672,63.64060821168935,62.958421922589864,63.563469239710386,121395200
2019-11-22,63.10306167602539,63.44053551515698,62.876470521956044,63.29831465996502,65325200
2019-11-25,64.20948791503906,64.22636344351746,63.28142948162671,63.32723028385271,84020400
2019-11-26,63.70810317993164,64.39992632549185,63.27661487017414,64.34689420163127,105207600
2019-11-27,64.56385803222656,64.59760910005717,63.95399212630652,64.01907401320656,65235600
2019-11-29,64.421630859375,64.60242121725912,64.09620674390789,64.2649473538178,46617600
2019-12-02,63.67678451538086,64.66269385769631,63.50563834538534,64.42645844153186,94487200
2019-12-03,62.54140853881836,62.56068960514451,61.77967768232319,62.266603688120284,114430400
2019-12-04,63.09342575073242,63.4718820212091,62.837909284948175,62.93192380768448,67181600
2019-12-05,64.0190658569336,64.09379930384016,63.332068402488204,63.58758484552913,74424400
2019-12-06,65.25568389892578,65.32559157331079,64.43368941001637,64.4770846926847,106075600
2019-12-09,64.34209442138672,65.27737714430648,63.85757384735053,65.08453701422351,128042400
2019-12-10,64.7181396484375,65.10141438333517,64.08657238840084,64.74706493312719,90420400
2019-12-11,65.2701416015625,65.34969348345126,64.7229520666511,64.79767816395331,78756800
2019-12-12,65.43647003173828,65.70163071358168,64.4385110100101,64.54939371100679,137310400
2019-12-13,66.3259506225586,66.36210722075081,65.30870330727501,65.43646152513958,133587600
2019-12-16,67.46131134033203,67.68549695987365,66.76708259212,66.77190101970982,128186000
2019-12-17,67.59390258789062,67.9217322522176,67.20580211215017,67.39141826173947,114158400
2019-12-18,67.4323959350586,67.95307308973534,67.28294373773436,67.44685857632358,116028400
2019-12-19,67.49989318847656,67.77951652381924,67.24197117220628,67.37454784079026,98369200
2019-12-20,67.36007690429688,68.13385757058333,67.14794837558046,68.03261909048223,275978000
2019-12-23,68.45928955078125,68.51955300989285,67.58426294746009,67.62283244405702,98572000
2019-12-24,68.52436828613281,68.6738278372129,68.19895150700309,68.62561412958978,48478800
2019-12-26,69.8839111328125,69.90078666508992,68.628022839031,68.6569481192903,93121200
2019-12-27,69.85739135742188,70.86258898425908,69.45242272121374,70.17558415289048,146266000
2019-12-30,70.2719955444336,70.55403170483157,68.75335966764395,69.77542534439749,144114400
2019-12-31,70.78544616699219,70.79267748666231,69.78989280626304,69.88872574600676,100805600
2020-01-02,72.4005126953125,72.46077614730521,71.15667416341765,71.40977771923563,135480400
2020-01-03,71.6966323852539,72.45595040957373,71.47245410922795,71.6291376132339,146322800
2020-01-06,72.26793670654297,72.3065062028637,70.56851011431775,70.81920816221287,118387200
2020-01-07,71.92805480957031,72.53309491165653,71.70869494472285,72.2775784441153,108872000
2020-01-08,73.08512115478516,73.38643848288913,71.63156665826679,71.63156665826679,132079200
2020-01-09,74.63748168945312,74.83032176731344,73.81066900497032,74.06135963491325,170108400
2020-01-10,74.80622863769531,75.37030104945943,74.30483992947904,74.87131787710281,140644800
2020-01-13,76.4044189453125,76.4309386915993,75.00389679896787,75.12201817653433,121532000
2020-01-14,75.37271118164062,76.5514679630278,75.24977872842311,76.34175230410106,161954400
2020-01-15,75.04967498779297,76.052459488537,74.6181867077714,75.17261475653767,121923600
2020-01-16,75.98979949951172,76.10068954693726,75.23048148138665,75.5920621906251,108829200
2020-01-17,76.8310775756836,76.83348311126043,75.9319442855303,76.2380799522902,137816400
2020-01-21,76.31040954589844,76.90098699093934,76.1730071029982,76.45986173724447,110843200
2020-01-22,76.58279418945312,77.13480208755844,76.4887796776353,76.79491535128935,101832400
2020-01-23,76.95159912109375,77.03114362991317,76.08862248837322,76.63581926484824,104472000
2020-01-24,76.7298355102539,77.93992295405599,76.5394009459346,77.1974804769854,146537600
2020-01-27,74.4736099243164,75.15337637324161,73.4925187254921,74.74117623869667,161940000
2020-01-28,76.58039093017578,76.7515370876536,75.25459488094803,75.35342783283777,162234000
2020-01-29,78.18341064453125,79.02951207503841,77.46989325521864,78.20993039532226,216229200
2020-01-30,78.0700912475586,78.12312337660362,76.83589699674123,77.26738534868132,126743200
2020-01-31,74.60855865478516,77.78323285410741,74.31447274556798,77.36138873428479,199588400
2020-02-03,74.40367889404297,75.56796570063159,72.85129158100523,73.35268032975995,173788400
2020-02-04,76.86001586914062,77.050450456367,75.60171457078681,76.00668324335653,136616400
2020-02-05,77.48676300048828,78.28465065522497,76.88412837567931,77.98573887898152,118826800
2020-02-06,78.39311981201172,78.39553270453209,77.19990767879175,77.75674147890366,105425600
2020-02-07,77.32754516601562,78.141823360646,76.83704482888538,77.89294895065062,117684000
2020-02-10,77.6948013305664,77.6948013305664,75.83428641741939,75.91401971596468,109348800
2020-02-11,77.22605895996094,78.26263625107545,77.0085971005104,78.19015142253798,94323200
2020-02-12,79.05999755859375,79.06482742202022,77.67547849475221,77.67547849475221,113730400
2020-02-13,78.49701690673828,78.82321339617904,78.12974813739189,78.33271303943899,94747600
2020-02-14,78.516357421875,78.76523186182376,78.00894143905393,78.4656106619056,80113600
2020-02-18,77.07865905761719,77.25987847546425,76.01791785904396,76.19913727689102,152531200
2020-02-19,78.19497680664062,78.4245243735885,77.32029218115534,77.32029218115534,93984000
2020-02-20,77.39276885986328,78.44384294584167,76.88777163956716,77.95576130740083,100566000
2020-02-21,75.6409912109375,77.4290289157497,75.0248480652508,76.9868493533589,129554000
2020-02-24,72.04801940917969,73.49777501677713,69.8854717188165,71.82572767869755,222195200
2020-02-25,69.60758209228516,73.0990790994302,69.13641603822464,72.71731344350151,230673600
2020-02-26,70.71182250976562,71.97552869907848,69.22582460812832,69.23307309062069,198054800
2020-02-27,66.08953857421875,69.10503360425979,65.95422860881692,67.9210677200737,320605600
2020-02-28,66.05087280273438,67.27108839739219,61.94564985853806,62.160700515132554,426510000
2020-03-02,72.20024108886719,72.83571844288954,67.10435128397388,68.20616489725688,341397200
2020-03-03,69.90723419189453,73.45430200587779,69.05670597572669,73.37456867253212,319475600
2020-03-04,73.14981842041016,73.3092923901448,70.82779719372856,71.6275782870545,219178400
2020-03-05,70.7770767211914,72.37905058025478,70.41221917601806,71.40529829391956,187572800
2020-03-06,69.83715057373047,70.2696631046371,67.95247104471461,68.13852037839982,226176800
2020-03-09,64.3135757446289,67.19375264320037,63.54761831737935,63.72883776125021,286744800
2020-03-10,68.94552612304688,69.21131605967966,65.0867606135554,66.96419837707879,285290000
2020-03-11,66.551025390625,67.9500415324096,65.68841908631278,67.02461750309321,255598800
2020-03-12,59.97879409790039,65.23899079548863,59.923221175115486,61.84173134619349,418474000
2020-03-13,67.16473388671875,67.63590721616417,61.119254441366124,64.00427119826284,370732000
2020-03-16,58.524208068847656,62.60043194062402,57.99021323308223,58.46138297821733,322423600
2020-03-17,61.097530364990234,62.245249799692694,57.60361793460999,59.80483021639644,324056000
2020-03-18,59.601863861083984,60.406478598445545,57.29433564123959,57.93464652653443,300233600
2020-03-19,59.14519119262695,61.09269547807698,58.62086339938416,59.775834978401704,271857200
2020-03-20,55.39031982421875,60.84864774255849,55.09070239617697,59.72508515259065,401693200
2020-03-23,54.21360397338867,55.21152015646839,51.372084613414366,55.1100377172106,336752800
2020-03-24,59.652610778808594,59.848327192203485,56.61295613694801,57.110704962845915,287531200
2020-03-25,59.32398223876953,62.39987840730363,59.02919839432176,60.587684455494234,303602000
2020-03-26,62.445796966552734,62.50378482179249,59.526955709117544,59.5656167372231,252087200
2020-03-27,59.86040115356445,61.82481719246613,59.69367869443923,61.07094557233669,204216800
2020-03-30,61.568702697753906,61.74025873047765,60.26150553022684,60.585287078823825,167976400
2020-03-31,61.44305419921875,63.424386025978244,60.88973245903772,61.75958725464871,197002000
2020-04-01,58.21009826660156,60.09719601446135,57.78000444616135,59.560786204803335,176218400
2020-04-02,59.18144226074219,59.234600264782834,57.2411861740168,58.07238003328574,165934000
2020-04-03,58.33090591430664,59.36747934105108,57.74133816366961,58.666765747737614,129880000
2020-04-06,63.4195556640625,63.574192418824516,60.25667324880632,60.62394199347429,201820400
2020-04-07,62.68500900268555,65.64976368215225,62.58111162954673,65.43229446081726,202887200
2020-04-08,64.28941345214844,64.60352421399418,63.1199448269442,63.484794969799864,168895200
2020-04-09,64.75332641601562,65.25591244712727,63.95838246710248,64.9248861243381,161834800
2020-04-13,66.02429962158203,66.13303426308396,64.23143158956411,64.83066667987022,131022800
2020-04-14,69.35869598388672,69.64864994794841,67.18406337493083,67.65523672307218,194994800
2020-04-15,68.72566986083984,69.18475770892147,67.8074941646766,68.23516945822269,131154400
2020-04-16,69.27173614501953,69.63659364674618,68.22308052874929,69.43845862105105,157125200
